Tanggal;"User ID";Role;Aksi;Deskripsi;Subjek;IP;"User Agent"
"21-01-2026 13:26";1;ADMIN;CREATE_KATEGORI_DOKUMEN;"Menambahkan kategori dokumen 'laporan_BLU_2'";"kategori_dokumen #6";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
"21-01-2026 13:27";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:27";6;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:27";6;STAFF;UPLOAD_DOKUMEN;"Mengunggah dokumen ""Laporan BLU oleh Staff prodi"" kategori laporan_BLU_2 dengan scope personal";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:27";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:27";7;ATASAN;SEARCH_FILTER_DOKUMEN_UNIT_ATASAN;"Melakukan pencarian dan filter dokumen unit (atasan)";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:27";7;ATASAN;SEARCH_FILTER_DOKUMEN_PUBLIC_ATASAN;"Melakukan pencarian dan filter dokumen publik (atasan)";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:27";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:28";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:28";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:29";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:29";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:29";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:29";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:29";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:30";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:32";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:32";7;ATASAN;VIEW_TASK_LIST;"Melihat daftar tugas pengukuran kinerja yang ditugaskan";"task_pengukuran #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:32";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:32";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:32";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:33";7;ATASAN;REJECT_DOKUMEN;"Menolak dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:33";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:33";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:33";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:33";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:34";6;STAFF;OPEN_RESUBMIT_DOKUMEN_FORM;"Membuka form revisi dokumen ""Laporan BLU oleh Staff prodi""";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:34";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:34";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:35";6;STAFF;SEARCH_FILTER_DOKUMEN_UNIT;"Melakukan pencarian / filter dokumen unit kerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:35";6;STAFF;SEARCH_FILTER_DOKUMEN_PUBLIC;"Melakukan pencarian / filter dokumen publik";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:35";6;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:35";6;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:36";6;STAFF;SEARCH_FILTER_DOKUMEN_UNIT;"Melakukan pencarian / filter dokumen unit kerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:36";6;STAFF;SEARCH_FILTER_DOKUMEN_PUBLIC;"Melakukan pencarian / filter dokumen publik";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:36";6;STAFF;SEARCH_FILTER_DOKUMEN_UNIT;"Melakukan pencarian / filter dokumen unit kerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:36";6;STAFF;SEARCH_FILTER_DOKUMEN_PUBLIC;"Melakukan pencarian / filter dokumen publik";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:36";6;STAFF;SEARCH_FILTER_DOKUMEN_UNIT;"Melakukan pencarian / filter dokumen unit kerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:37";6;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:37";6;STAFF;OPEN_RESUBMIT_DOKUMEN_FORM;"Membuka form revisi dokumen ""Laporan BLU oleh Staff prodi""";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:37";6;STAFF;RESUBMIT_DOKUMEN;"Mengirim revisi dokumen ""Laporan BLU oleh Staff prodi""";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:37";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:37";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:37";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:38";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:38";7;ATASAN;APPROVE_DOKUMEN;"Menyetujui dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:38";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:38";2;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:38";2;ATASAN;APPROVE_DOKUMEN;"Menyetujui dokumen 'Laporan BLU oleh Staff prodi'";"dokumen #10";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:38";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:39";6;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:39";6;STAFF;SUBMIT_PENGAJUAN_KATEGORI;"Mengajukan kategori dokumen baru: Laporan_Anggaran_2";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:39";6;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:40";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:40";6;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:40";6;STAFF;UPLOAD_DOKUMEN;"Mengunggah dokumen ""Laporan Anggara_2"" kategori Laporan_Anggaran_2 dengan scope unit";"dokumen #11";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:40";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:40";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:40";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan Anggara_2'";"dokumen #11";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:40";7;ATASAN;APPROVE_DOKUMEN;"Menyetujui dokumen 'Laporan Anggara_2'";"dokumen #11";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:40";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:41";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:41";2;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'Laporan Anggara_2'";"dokumen #11";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:41";2;ATASAN;APPROVE_DOKUMEN;"Menyetujui dokumen 'Laporan Anggara_2'";"dokumen #11";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:41";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:42";1;ADMIN;APPROVE_PENGAJUAN_KATEGORI;"Menyetujui pengajuan kategori dokumen: Laporan_Anggaran_2";"kategori_dokumen #7";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
"21-01-2026 13:42";6;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:42";6;STAFF;SUBMIT_PENGAJUAN_KATEGORI;"Mengajukan kategori dokumen baru: reject";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:42";6;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:42";1;ADMIN;REJECT_PENGAJUAN_KATEGORI;"Menolak pengajuan kategori dokumen: reject";"kategori_dokumen #8";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
"21-01-2026 13:43";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:43";6;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:43";6;STAFF;UPLOAD_DOKUMEN;"Mengunggah dokumen ""laporan"" kategori reject dengan scope public";"dokumen #12";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:43";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:43";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:43";7;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'laporan'";"dokumen #12";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:43";7;ATASAN;APPROVE_DOKUMEN;"Menyetujui dokumen 'laporan'";"dokumen #12";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:43";7;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:43";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:43";2;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'laporan'";"dokumen #12";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:44";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:44";2;ATASAN;REVIEW_DOKUMEN;"Membuka review dokumen 'laporan'";"dokumen #12";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:44";2;ATASAN;APPROVE_DOKUMEN;"Menyetujui dokumen 'laporan'";"dokumen #12";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 13:44";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 14:03";7;ATASAN;LOGIN;"Login ke sistem";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
"21-01-2026 14:10";1;ADMIN;LOGIN;"Login ke sistem";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
"21-01-2026 14:11";6;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"21-01-2026 14:11";6;STAFF;LOGIN;"Login ke sistem";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"22-01-2026 10:49";1;ADMIN;LOGIN;"Login ke sistem";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"22-01-2026 11:04";1;ADMIN;UPDATE_TAHUN_STATUS;"Mengaktifkan tahun anggaran 2026";"tahun_anggaran #5";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"22-01-2026 13:26";1;ADMIN;LOGIN;"Login ke sistem";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"22-01-2026 13:38";1;ADMIN;UPDATE_PROFILE;"Memperbarui profil admin: foto profil";"users #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"22-01-2026 14:41";1;ADMIN;CREATE_ADMIN;"Menambahkan ADMIN baru: Desi Rosmiani";"users #11";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"22-01-2026 14:42";11;ADMIN;LOGIN;"Login ke sistem";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"22-01-2026 14:44";11;ADMIN;UPDATE_PROFILE;"Memperbarui profil admin: foto profil";"users #11";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
